trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_836_trip_5_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_6_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_7_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_8_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_9_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_10_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_11_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_12_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_13_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_14_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_15_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_16_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_17_service_2,route_698,service_2,Pleszów,"",1,block_836,shape_23437,0
block_836_trip_18_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23436,0
block_836_trip_19_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_20_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_21_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_22_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_23_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_24_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_25_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_26_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_27_service_2,route_698,service_2,Kopiec Wandy,"",1,block_836,shape_23442,0
block_836_trip_28_service_2,route_698,service_2,Os.Piastów,"",0,block_836,shape_23441,0
block_836_trip_29_service_2,route_698,service_2,Pleszów,"",1,block_836,shape_23437,0
block_836_trip_30_service_2,route_698,service_2,Zaj. Nowa Huta,"",0,block_836,shape_23438,0
block_837_trip_1_service_2,route_698,service_2,Zalew Nowohucki,"",0,block_837,shape_8,0
block_837_trip_2_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23443,0
block_837_trip_3_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_4_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_5_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_6_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_7_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_8_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_9_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_10_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_11_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_12_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_13_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_14_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_15_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_16_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_17_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_18_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_19_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_20_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_21_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_22_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_23_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_24_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_25_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_26_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_27_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_28_service_2,route_698,service_2,Os.Piastów,"",0,block_837,shape_23436,0
block_837_trip_29_service_2,route_698,service_2,Pleszów,"",1,block_837,shape_23437,0
block_837_trip_30_service_2,route_698,service_2,Zaj. Nowa Huta,"",0,block_837,shape_23438,0
block_838_trip_1_service_2,route_698,service_2,Pleszów,"",1,block_838,shape_23440,0
block_838_trip_2_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23436,0
block_838_trip_3_service_2,route_698,service_2,Pleszów,"",1,block_838,shape_23437,0
block_838_trip_4_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23436,0
block_838_trip_5_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_6_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_7_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_8_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_9_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_10_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_11_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_12_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_13_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_14_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_15_service_2,route_698,service_2,Pleszów,"",1,block_838,shape_23437,0
block_838_trip_16_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23436,0
block_838_trip_17_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_18_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_19_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_20_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_21_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_22_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_23_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_24_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_25_service_2,route_698,service_2,Kopiec Wandy,"",1,block_838,shape_23442,0
block_838_trip_26_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23441,0
block_838_trip_27_service_2,route_698,service_2,Pleszów,"",1,block_838,shape_23437,0
block_838_trip_28_service_2,route_698,service_2,Os.Piastów,"",0,block_838,shape_23436,0
block_838_trip_29_service_2,route_698,service_2,Kombinat,"",1,block_838,shape_23444,0
block_838_trip_30_service_2,route_698,service_2,Zaj. Nowa Huta,"",0,block_838,shape_23439,0
block_839_trip_1_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23440,0
block_839_trip_2_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_3_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_4_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_5_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_6_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_7_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_8_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_9_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_10_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_11_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_12_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_13_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_14_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_15_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_16_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_17_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_18_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_19_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_20_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_21_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_22_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_23_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_24_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_25_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_26_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_27_service_2,route_698,service_2,Pleszów,"",1,block_839,shape_23437,0
block_839_trip_28_service_2,route_698,service_2,Os.Piastów,"",0,block_839,shape_23436,0
block_839_trip_29_service_2,route_698,service_2,Kombinat,"",1,block_839,shape_23444,0
block_839_trip_30_service_2,route_698,service_2,Zaj. Nowa Huta,"",0,block_839,shape_23439,0
block_840_trip_1_service_2,route_46,service_2,Zalew Nowohucki,"",0,block_840,shape_52,0
block_840_trip_2_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_76,0
block_840_trip_3_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_4_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_5_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_6_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_7_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_8_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_9_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_10_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_11_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_12_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_13_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_14_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_15_service_2,route_46,service_2,Kopiec Wandy,"",0,block_840,shape_23446,0
block_840_trip_16_service_2,route_46,service_2,Borek Fałęcki,"",1,block_840,shape_23447,0
block_840_trip_17_service_2,route_46,service_2,Kombinat,"",0,block_840,shape_54,0
block_840_trip_18_service_2,route_46,service_2,Zaj. Nowa Huta,"",0,block_840,shape_23448,0
block_841_trip_1_service_2,route_46,service_2,Zalew Nowohucki,"",0,block_841,shape_52,0
block_841_trip_2_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_76,0
block_841_trip_3_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_4_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_5_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_6_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_7_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_8_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_9_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_10_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_11_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_12_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_13_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_14_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_15_service_2,route_46,service_2,Kopiec Wandy,"",0,block_841,shape_23446,0
block_841_trip_16_service_2,route_46,service_2,Borek Fałęcki,"",1,block_841,shape_23447,0
block_841_trip_17_service_2,route_46,service_2,Kombinat,"",0,block_841,shape_54,0
block_841_trip_18_service_2,route_46,service_2,Zaj. Nowa Huta,"",0,block_841,shape_23448,0
block_842_trip_1_service_2,route_46,service_2,Zalew Nowohucki,"",0,block_842,shape_52,0
block_842_trip_2_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_76,0
block_842_trip_3_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_4_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_5_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_6_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_7_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_8_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_9_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_10_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_11_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_12_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_13_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_14_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_15_service_2,route_46,service_2,Kopiec Wandy,"",0,block_842,shape_23446,0
block_842_trip_16_service_2,route_46,service_2,Borek Fałęcki,"",1,block_842,shape_23447,0
block_842_trip_17_service_2,route_46,service_2,Kombinat,"",0,block_842,shape_54,0
block_842_trip_18_service_2,route_46,service_2,Zaj. Nowa Huta,"",0,block_842,shape_23448,0
block_843_trip_1_service_2,route_46,service_2,Zalew Nowohucki,"",0,block_843,shape_52,0
block_843_trip_2_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_76,0
block_843_trip_3_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_4_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_5_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_6_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_7_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_8_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_9_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_10_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_11_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_12_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_13_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_14_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_15_service_2,route_46,service_2,Kopiec Wandy,"",0,block_843,shape_23446,0
block_843_trip_16_service_2,route_46,service_2,Borek Fałęcki,"",1,block_843,shape_23447,0
block_843_trip_17_service_2,route_46,service_2,Kombinat,"",0,block_843,shape_54,0
block_843_trip_18_service_2,route_46,service_2,Zaj. Nowa Huta,"",0,block_843,shape_23448,0
block_844_trip_1_service_2,route_46,service_2,Łagiewniki,"",0,block_844,shape_23449,0
block_844_trip_2_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_10,0
block_844_trip_3_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_4_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_5_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_6_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_7_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_8_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_9_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_10_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_11_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_12_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_13_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_14_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_15_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_16_service_2,route_46,service_2,Kopiec Wandy,"",0,block_844,shape_23446,0
block_844_trip_17_service_2,route_46,service_2,Borek Fałęcki,"",1,block_844,shape_23447,0
block_844_trip_18_service_2,route_46,service_2,Zajezdnia Podgórze,"",0,block_844,shape_23450,0
block_844_trip_19_service_2,route_46,service_2,Borek Fałęcki,"",0,block_844,shape_23452,0
block_844_trip_20_service_2,route_46,service_2,Zajezdnia Podgórze,"",0,block_844,shape_23453,0
block_844_trip_21_service_2,route_46,service_2,Borek Fałęcki,"",0,block_844,shape_23452,0
block_844_trip_22_service_2,route_46,service_2,Zajezdnia Podgórze,"",0,block_844,shape_23453,0
block_845_trip_1_service_2,route_46,service_2,Zalew Nowohucki,"",0,block_845,shape_52,0
block_845_trip_2_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_76,0
block_845_trip_3_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_4_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_5_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_6_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_7_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_8_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_9_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_10_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_11_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_12_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_13_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_14_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_15_service_2,route_46,service_2,Kopiec Wandy,"",0,block_845,shape_23446,0
block_845_trip_16_service_2,route_46,service_2,Borek Fałęcki,"",1,block_845,shape_23447,0
block_845_trip_17_service_2,route_46,service_2,Kombinat,"",0,block_845,shape_54,0
block_845_trip_18_service_2,route_46,service_2,Zaj. Nowa Huta,"",0,block_845,shape_23448,0
block_846_trip_1_service_2,route_46,service_2,Borek Fałęcki,"",0,block_846,shape_53,0
block_846_trip_2_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_3_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_4_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_5_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_6_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_7_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_8_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_9_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_10_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_11_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_12_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_13_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_14_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_15_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_16_service_2,route_46,service_2,Kopiec Wandy,"",0,block_846,shape_23446,0
block_846_trip_17_service_2,route_46,service_2,Borek Fałęcki,"",1,block_846,shape_23447,0
block_846_trip_18_service_2,route_46,service_2,Zajezdnia Podgórze,"",0,block_846,shape_23450,0
block_847_trip_1_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_161,0
block_847_trip_2_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_3_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_4_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_5_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_6_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_7_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_8_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_9_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_10_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_11_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_12_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_13_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_14_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_15_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_16_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_17_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_18_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_847,shape_23458,0
block_847_trip_19_service_2,route_62,service_2,Bronowice Małe,"",0,block_847,shape_23457,0
block_847_trip_20_service_2,route_62,service_2,Zaj. Nowa Huta,"",0,block_847,shape_11,0
block_848_trip_1_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_161,0
block_848_trip_2_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_3_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_4_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_5_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_6_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_7_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_8_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_9_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_10_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_11_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_12_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_13_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_14_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_15_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_16_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_17_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_18_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_848,shape_23458,0
block_848_trip_19_service_2,route_62,service_2,Bronowice Małe,"",0,block_848,shape_23457,0
block_848_trip_20_service_2,route_62,service_2,Zaj. Nowa Huta,"",0,block_848,shape_11,0
block_849_trip_1_service_2,route_62,service_2,Kurdwanów P+R,"",0,block_849,shape_23461,0
block_849_trip_2_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_3_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_4_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_5_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_6_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_7_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_8_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_9_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_10_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_11_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_12_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_13_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_14_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_15_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_16_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
