osmid,lat,lon,label
1080683887,50.0838186,19.9604726,RoadNode
1080683889,50.0793899,19.9580748,RoadNode
1080683892,50.0829971,19.962384,RoadNode
1080683917,50.0816151,19.9690449,RoadNode
1080683920,50.0809368,19.9508389,RoadNode
1080683927,50.0787557,19.9603504,RoadNode
1080684019,50.0819347,19.9613287,RoadNode
1080684022,50.0834024,19.9615884,RoadNode
1080684028,50.0726363,19.9809497,RoadNode
1080684060,50.0795845,19.9596872,RoadNode
1080684075,50.0821406,19.9504332,RoadNode
1080684107,50.082481,19.9600684,RoadNode
1080684117,50.0797745,19.959213,RoadNode
1080684230,50.0826736,19.9598527,RoadNode
1080684243,50.0826105,19.9632462,RoadNode
1081063934,50.0747767,19.9693187,RoadNode
1081064202,50.0740915,19.9704231,RoadNode
1081143236,50.0585745,19.9726937,RoadNode
1081160792,50.0656453,19.9862647,RoadNode
1081160815,50.0655339,19.986247,RoadNode
1081160843,50.0656957,19.9860879,RoadNode
1081160880,50.0656755,19.9862264,RoadNode
1081227196,50.0696566,19.9808749,RoadNode
1084152182,50.0087159,19.9489053,RoadNode
1084152208,50.0098685,19.9514426,RoadNode
1084152258,50.009957,19.9493296,RoadNode
1084152291,50.0087841,19.9512706,RoadNode
1084152308,50.0088395,19.9504096,RoadNode
1084152342,50.0082936,19.9494132,RoadNode
1084152399,50.0095088,19.9492642,RoadNode
1084152437,50.0095406,19.9487115,RoadNode
1084152531,50.0087369,19.9485417,RoadNode
1084152615,50.0090589,19.9491864,RoadNode
1084152662,50.0099113,19.9504325,RoadNode
1086302907,50.0441311,19.9578534,RoadNode
1088843622,50.0767488,19.8274362,RoadNode
1088843649,50.0739523,19.8362304,RoadNode
1088843657,50.0664706,19.8321415,RoadNode
1088843665,50.0735114,19.8405062,RoadNode
1088843667,50.0667147,19.8276964,RoadNode
1088843760,50.0729894,19.838568,RoadNode
1088843828,50.0734264,19.8376681,RoadNode
1088843860,50.0751071,19.8331802,RoadNode
1088843886,50.073971,19.8384655,RoadNode
1088843921,50.0658021,19.8269709,RoadNode
1088843954,50.0752209,19.8290558,RoadNode
1088844032,50.0668059,19.8309195,RoadNode
1088844038,50.0667284,19.83045,RoadNode
1088844178,50.0758153,19.8314747,RoadNode
1088844252,50.0722635,19.8375459,RoadNode
1088844269,50.072765,19.8312447,RoadNode
1088844319,50.076339,19.8311977,RoadNode
1088844429,50.0768483,19.8280071,RoadNode
1088844464,50.0681286,19.8282018,RoadNode
1088844469,50.0735651,19.8280154,RoadNode
1088844476,50.0750031,19.8329416,RoadNode
1089375637,50.0097918,19.9528811,RoadNode
1100603774,50.0072609,19.951172,RoadNode
1100603843,50.0075327,19.9512111,RoadNode
1100604175,50.0075183,19.9513632,RoadNode
1100604189,50.0081718,19.9513105,RoadNode
1111660525,50.0081111,19.9573357,RoadNode
1115823367,50.0109044,19.8980383,RoadNode
1115823370,50.0755737,19.9308715,RoadNode
1116132704,49.999368,19.9394053,RoadNode
1116132728,50.0001986,19.9435896,RoadNode
1116132762,49.9992542,19.9415096,RoadNode
1116132764,49.9998079,19.9395353,RoadNode
1116132768,49.9996975,19.9409875,RoadNode
1116132790,49.9993898,19.9437678,RoadNode
1135302816,50.0212601,19.9039829,RoadNode
1135302818,50.021683,19.9026315,RoadNode
1135302838,50.0210201,19.9037913,RoadNode
1139456535,50.0182244,19.9772406,RoadNode
1139456549,50.017163,19.9770144,RoadNode
1141188648,50.0171614,19.9774758,RoadNode
1142712483,50.0137989,19.9650378,RoadNode
1142712562,50.0139286,19.9661443,RoadNode
1159378929,50.0920793,19.9421656,RoadNode
1159389532,50.0746427,19.9843995,RoadNode
1164368345,50.1017613,19.9628257,RoadNode
1164368349,50.1018319,19.9613197,RoadNode
1169654937,50.0860128,19.9794971,RoadNode
1169808950,50.0882442,19.9104278,RoadNode
1171206976,50.0980295,20.0436248,RoadNode
1171206979,50.0927026,20.0482151,RoadNode
1171321627,50.0951946,20.0426571,RoadNode
1171321647,50.0971165,20.0490626,RoadNode
1171321667,50.094413,20.0391249,RoadNode
1171321692,50.0970534,20.0488924,RoadNode
1171321853,50.0965425,20.043152,RoadNode
1171321859,50.0967221,20.0457238,RoadNode
1171321883,50.0961529,20.0468149,RoadNode
1171321975,50.0952154,20.0537264,RoadNode
1171322011,50.0946501,20.0396948,RoadNode
1171322080,50.0947605,20.0400971,RoadNode
1171322135,50.095132,20.0407859,RoadNode
1171322154,50.0949087,20.0425632,RoadNode
1171322351,50.0947346,20.0384035,RoadNode
1171322354,50.0946001,20.0406247,RoadNode
1171322382,50.0941671,20.0394841,RoadNode
1171322482,50.0943936,20.0437226,RoadNode
1171322492,50.0949022,20.0407253,RoadNode
1171322505,50.0961783,20.0462617,RoadNode
1171322531,50.0933683,20.0322371,RoadNode
1171322584,50.094963,20.0439933,RoadNode
1171322595,50.096358,20.0452861,RoadNode
1171322607,50.0947813,20.0444209,RoadNode
1172125199,50.0865881,20.0395896,RoadNode
1172125769,50.0884125,20.0375884,RoadNode
1172126138,50.0866842,20.0389897,RoadNode
1172126152,50.0869461,20.0410904,RoadNode
1172640564,50.097279,20.0736215,RoadNode
1172640641,50.1007741,20.0768041,RoadNode
1172640661,50.0966619,20.0829426,RoadNode
1172640711,50.0973287,20.0731313,RoadNode
1172640719,50.1037666,20.0737407,RoadNode
1172640834,50.0984022,20.0798824,RoadNode
1172817122,50.0999018,20.0654211,RoadNode
1172817157,50.107405,20.0780214,RoadNode
1172817198,50.0971733,20.0834498,RoadNode
1172817350,50.0969212,20.060369,RoadNode
1172817448,50.0988811,20.0608387,RoadNode
1172817495,50.0993382,20.0644713,RoadNode
1172817526,50.1011039,20.0604239,RoadNode
1175319033,50.0965846,20.0673909,RoadNode
1175319479,50.0959894,20.0685239,RoadNode
1179546768,50.1076079,20.0551761,RoadNode
1179546937,50.0852383,20.0499815,RoadNode
1179546989,50.0774657,20.0608809,RoadNode
1179547025,50.1029361,20.0612848,RoadNode
1179547322,50.1013349,20.0627462,RoadNode
1179547496,50.1074689,20.0543739,RoadNode
1179547736,50.1059979,20.047182,RoadNode
1179548043,50.1088014,20.0742083,RoadNode
1179548262,50.108948,20.0711426,RoadNode
1179548736,50.1079569,20.0490208,RoadNode
1179548737,50.0867094,20.0598437,RoadNode
1180852221,50.0560701,20.0664054,RoadNode
1181813904,50.0976788,19.9399391,RoadNode
1181813962,50.0964994,19.938928,RoadNode
1181814015,50.0966993,19.9332211,RoadNode
1181814036,50.0977388,19.9393775,RoadNode
1181814081,50.0970947,19.9389397,RoadNode
1181814086,50.0964893,19.9399188,RoadNode
1181814138,50.0951316,19.9310118,RoadNode
1181814143,50.0971477,19.9393452,RoadNode
1181814158,50.0975091,19.9410274,RoadNode
1182547802,50.0430703,19.9356879,RoadNode
1182564835,50.0428791,19.9309412,RoadNode
1182564860,50.0437629,19.9338372,RoadNode
1183197623,50.0864695,19.9269777,RoadNode
1188991115,50.0463242,20.0477987,RoadNode
1192965872,50.0431343,19.921626,RoadNode
1192965891,50.042479,19.9206868,RoadNode
1192965916,50.0419323,19.9208927,RoadNode
1192965921,50.0418557,19.9209171,RoadNode
1192965926,50.040851,19.9214324,RoadNode
1192965933,50.0396835,19.922144,RoadNode
1192965946,50.0392748,19.9236882,RoadNode
1192965969,50.041288,19.9231879,RoadNode
1192965973,50.0409457,19.9234075,RoadNode
1192966013,50.038194,19.920491,RoadNode
1192966032,50.0369233,19.9200451,RoadNode
1192966034,50.0375769,19.9208051,RoadNode
1192966054,50.0365404,19.9223371,RoadNode
1192966059,50.0375984,19.9228242,RoadNode
1192966065,50.0370347,19.9233905,RoadNode
1192966074,50.0380513,19.9238618,RoadNode
1192966107,50.0375149,19.9244594,RoadNode
1193019750,50.0478306,19.9541243,RoadNode
1193019771,50.0484855,19.9552494,RoadNode
1199290678,50.0413364,19.9179052,RoadNode
1199290731,50.041481,19.9185041,RoadNode
1199290988,50.0413955,19.9181353,RoadNode
1199291062,50.0419108,19.9166499,RoadNode
1199353835,50.0543153,19.9611104,RoadNode
1199353868,50.055146,19.9605209,RoadNode
1199353879,50.0570269,19.9601221,RoadNode
1200446162,50.0574225,19.9456031,RoadNode
1200446215,50.0571106,19.9450693,RoadNode
1200446218,50.0574836,19.9454043,RoadNode
1200446245,50.0578187,19.9457052,RoadNode
1200746243,50.0831657,19.9683461,RoadNode
1205665257,50.0739495,19.9311416,RoadNode
1205732549,50.0400771,19.925919,RoadNode
1205732555,50.0403176,19.9274123,RoadNode
1207148207,50.0406108,19.9255947,RoadNode
1207991982,50.0152805,19.9452979,RoadNode
1207992011,50.0151937,19.9454939,RoadNode
1207992023,50.1053702,19.9645455,RoadNode
1207992030,50.015165,19.9467515,RoadNode
1207992155,50.0148086,19.9460484,RoadNode
1207992192,50.0216682,19.9298528,RoadNode
1207992315,50.0149037,19.9480782,RoadNode
1207992332,50.0146394,19.9460733,RoadNode
1222395388,50.0509285,19.9622002,RoadNode
1222395395,50.0516342,19.9628108,RoadNode
1222395408,50.050128,19.9637749,RoadNode
1227319757,50.0910295,20.0317132,RoadNode
1227702584,50.0156292,19.891171,RoadNode
1227702612,50.0169041,19.8916067,RoadNode
1227702616,50.0174834,19.8919702,RoadNode
1228949735,50.0174754,19.8975078,RoadNode
1228949741,50.0174207,19.8976738,RoadNode
1228949748,50.0141699,19.888774,RoadNode
1228949767,50.017612,19.8945935,RoadNode
1229361901,50.0186706,19.8970082,RoadNode
1229361906,50.0152389,19.8951271,RoadNode
1229361916,50.01533,19.8893333,RoadNode
1229362010,50.0168666,19.8918178,RoadNode
1229852405,50.0106687,19.9042874,RoadNode
1229852435,50.0115184,19.9050482,RoadNode
1229852439,50.0107725,19.9075196,RoadNode
1229852440,50.0110291,19.9035475,RoadNode
1229852468,50.0103065,19.9023829,RoadNode
1229852511,50.0117419,19.9017136,RoadNode
1229852518,50.0118416,19.9081885,RoadNode
1229852526,50.0118168,19.9046441,RoadNode
1229852531,50.0110521,19.9064257,RoadNode
1229852549,50.0127423,19.9054425,RoadNode
1229852553,50.0110307,19.9063003,RoadNode
1231771046,50.0734058,20.0358376,RoadNode
1231771060,50.0744686,20.0350471,RoadNode
1231771178,50.0736225,20.0362197,RoadNode
1231771203,50.0749686,20.0446823,RoadNode
1232369378,50.012092,19.8904156,RoadNode
1232369446,50.0146568,19.8889214,RoadNode
1232470653,50.076771,20.0484189,RoadNode
1232470711,50.0788434,20.0459046,RoadNode
1232470749,50.0772599,20.0467478,RoadNode
1232470752,50.0783342,20.0474236,RoadNode
1232470818,50.0778315,20.0457709,RoadNode
1232470824,50.0761251,20.0459925,RoadNode
1232470840,50.0764593,20.0472569,RoadNode
1232470843,50.0790212,20.045486,RoadNode
1232470851,50.0776302,20.0450206,RoadNode
1232470861,50.0762919,20.0466044,RoadNode
1232521718,50.0763734,20.0410339,RoadNode
1232521741,50.0746473,20.0404843,RoadNode
1233263169,50.0817452,20.0344899,RoadNode
1233263174,50.0838491,20.0386578,RoadNode
1233263177,50.0832213,20.0378397,RoadNode
1233263182,50.0836918,20.0376844,RoadNode
1233263183,50.0827387,20.0381047,RoadNode
1233263193,50.0815036,20.0340391,RoadNode
1233263200,50.0813202,20.0342798,RoadNode
1233263210,50.0837848,20.0377435,RoadNode
1233263211,50.0818815,20.0378985,RoadNode
1233263213,50.0819353,20.0348473,RoadNode
1233263220,50.0855853,20.0395296,RoadNode
1233263235,50.0840707,20.0387729,RoadNode
1233263237,50.0841086,20.0395154,RoadNode
1233263244,50.0812663,20.0336079,RoadNode
1233263259,50.0838927,20.0389398,RoadNode
1233741381,50.084732,20.0336706,RoadNode
1233741440,50.0884926,20.0305413,RoadNode
1233741577,50.0900769,20.0240501,RoadNode
1233741691,50.087478,20.0306435,RoadNode
1233741755,50.0881546,20.0307112,RoadNode
1234056359,50.0865095,20.0322152,RoadNode
1234198716,50.0730434,20.0336941,RoadNode
1234198810,50.0769647,20.0366082,RoadNode
1234996599,50.0317564,19.894575,RoadNode
1234996618,50.0302182,19.8955277,RoadNode
1234996627,50.0317215,19.895754,RoadNode
1234996643,50.0303787,19.8948325,RoadNode
1234996656,50.032122,19.8946114,RoadNode
1234996660,50.0304007,19.8947332,RoadNode
1235077291,50.106655,19.9650733,RoadNode
1235077293,50.1064499,19.9613885,RoadNode
1235077301,50.0995205,19.9294564,RoadNode
1235077311,50.1060893,19.9620306,RoadNode
1235077313,50.1031414,19.9271537,RoadNode
1235077319,50.102435,19.9248001,RoadNode
1236005922,50.0717286,20.0452011,RoadNode
1236005934,50.0716128,20.0390586,RoadNode
1236006001,50.0708992,20.0422623,RoadNode
1236006081,50.0727324,20.0397252,RoadNode
1236006235,50.0727949,20.0414119,RoadNode
1236006241,50.0720417,20.0431885,RoadNode
1236006259,50.0718611,20.0402835,RoadNode
1236006270,50.0714051,20.0400383,RoadNode
1236006328,50.0706446,20.0436951,RoadNode
1236006353,50.0714852,20.0465693,RoadNode
1236006359,50.0707724,20.0462595,RoadNode
1236006377,50.071559,20.0461448,RoadNode
1236006411,50.0704569,20.044711,RoadNode
1236006426,50.0716165,20.0425761,RoadNode
1236006435,50.0702567,20.0435279,RoadNode
1236006446,50.071422,20.0424908,RoadNode
1236006451,50.0709449,20.0449148,RoadNode
1236006465,50.0720204,20.0453338,RoadNode
1236006467,50.0694368,20.0396302,RoadNode
1236006476,50.0712889,20.0388709,RoadNode
1236006485,50.071682,20.0451817,RoadNode
1236006498,50.072403,20.0399301,RoadNode
1236006513,50.0711855,20.0449682,RoadNode
1236006516,50.0708452,20.0458468,RoadNode
1236006567,50.0700736,20.0445443,RoadNode
1236692354,50.0727001,20.0515802,RoadNode
1236692373,50.0728371,20.0507894,RoadNode
1236692387,50.0720503,20.0492478,RoadNode
1236692419,50.0716264,20.052424,RoadNode
1236692436,50.0710958,20.0514297,RoadNode
1236692438,50.0733631,20.0498254,RoadNode
1236692451,50.0731171,20.0512178,RoadNode
1236692453,50.0706364,20.0505589,RoadNode
1236692488,50.0705197,20.051192,RoadNode
1236692497,50.0671211,20.0431293,RoadNode
1236692509,50.0719665,20.049704,RoadNode
1236692527,50.0718146,20.0496397,RoadNode
1236692528,50.0683357,20.0447361,RoadNode
1236692530,50.0707671,20.0533336,RoadNode
1236692551,50.0716028,20.0509131,RoadNode
1236692570,50.0720358,20.0504473,RoadNode
1236692595,50.0697316,20.0530091,RoadNode
1236692611,50.0718123,20.0514286,RoadNode
1236692642,50.0712852,20.0494156,RoadNode
1236692667,50.0727641,20.0512056,RoadNode
1236692689,50.0682204,20.0433896,RoadNode
1236692695,50.0715279,20.0513078,RoadNode
1236903370,50.0661078,20.0498794,RoadNode
1237219033,50.0468963,19.9314931,RoadNode
1237219126,50.0467571,19.9281976,RoadNode
1237219128,50.0465242,19.9277489,RoadNode
1237219130,50.0467009,19.9275568,RoadNode
1237219134,50.0463443,19.9274241,RoadNode
1237875461,50.0671437,20.0502388,RoadNode
1237875659,50.0679127,20.0505614,RoadNode
1237875813,50.0603187,20.0802345,RoadNode
1237875908,50.0681114,20.0494557,RoadNode
1237875931,50.0679948,20.0501114,RoadNode
1237876053,50.0601051,20.0608737,RoadNode
1237876324,50.0596386,20.0728962,RoadNode
1239432388,50.071355,20.047302,RoadNode
1239432392,50.0702835,20.0460485,RoadNode
1239432395,50.0696685,20.0497214,RoadNode
1239432418,50.0695864,20.0500952,RoadNode
1239432425,50.071294,20.0476391,RoadNode
1239432448,50.0708032,20.0470666,RoadNode
1239432460,50.0707478,20.0501931,RoadNode
1239432498,50.070209,20.0464517,RoadNode
1239432502,50.0706751,20.0505814,RoadNode
1240403555,50.0856244,19.9610532,RoadNode
1240403569,50.0868102,19.959711,RoadNode
1240403572,50.0919386,19.9610141,RoadNode
1240403589,50.0856605,19.9603046,RoadNode
1240403593,50.087642,19.9576027,RoadNode
1240403605,50.0856877,19.9598152,RoadNode
1240403610,50.0908189,19.9678534,RoadNode
1240403611,50.0880131,19.9567123,RoadNode
1240403624,50.0915416,19.9622959,RoadNode
1241313691,50.0224968,19.9080541,RoadNode
1241313692,50.0219052,19.9028062,RoadNode
1241313696,50.0230695,19.9022517,RoadNode
1241974032,50.100146,19.9899491,RoadNode
1244802667,50.0348662,19.9672819,RoadNode
1244802703,50.0352003,19.9681563,RoadNode
1244802735,50.0319484,19.9688948,RoadNode
1244802778,50.0326976,19.9695541,RoadNode
1245881385,50.0241765,19.9098919,RoadNode
1245881386,50.0236514,19.9094464,RoadNode
1245993627,50.0537036,19.961271,RoadNode
1248852710,50.0787325,19.9818284,RoadNode
1251896072,50.0443799,19.9253001,RoadNode
1251896197,50.0453228,19.9333956,RoadNode
1252275994,50.0694531,20.1101182,RoadNode
1252275996,50.0688081,20.1118197,RoadNode
1252276002,50.069154,20.1098394,RoadNode
1252276020,50.0690145,20.1094381,RoadNode
1252276026,50.0698609,20.1105894,RoadNode
1252276027,50.0691869,20.1096409,RoadNode
1252276031,50.0695459,20.1104618,RoadNode
1252282705,50.0698304,20.117101,RoadNode
1252282706,50.0565361,20.1059752,RoadNode
1252282735,50.0595671,20.1054105,RoadNode
1252282748,50.0698616,20.1051616,RoadNode
1252282756,50.0585168,20.1020607,RoadNode
1252282759,50.0606494,20.1084341,RoadNode
1252282765,50.0691084,20.115084,RoadNode
1252282788,50.0678609,20.115976,RoadNode
1252297169,50.0492841,20.1221396,RoadNode
1252297215,50.0476442,20.1000999,RoadNode
1252297222,50.0481672,20.113544,RoadNode
1252297227,50.0447585,20.1215794,RoadNode
1252297240,50.0490307,20.122565,RoadNode
1252297262,50.0439032,20.1210781,RoadNode
1252297285,50.0489769,20.1223672,RoadNode
1252506045,50.0839899,20.0718244,RoadNode
1252556957,50.0078622,19.93422,RoadNode
1252556958,50.0078736,19.9359423,RoadNode
1252556965,50.0008013,19.9282658,RoadNode
1252556984,50.0074957,19.9289489,RoadNode
1252557000,50.008433,19.9344086,RoadNode
1252848939,50.0010514,19.8958564,RoadNode
1252848945,50.011365,19.9047659,RoadNode
1252849009,50.0118068,19.9082993,RoadNode
1252849019,50.0036214,19.894268,RoadNode
1254314095,50.0114128,19.9273406,RoadNode
1258690743,50.0456787,20.09964,RoadNode
1258691305,50.0535217,20.1125901,RoadNode
1258916501,50.0465112,20.124582,RoadNode
1258916836,50.0555168,20.1345211,RoadNode
1258916967,50.0478235,20.1283974,RoadNode
1258917260,50.0486509,20.1364527,RoadNode
1258917305,50.0455237,20.1056999,RoadNode
1258917380,50.0471376,20.1267624,RoadNode
1258959160,50.0678316,20.1478933,RoadNode
1258959222,50.0596294,20.1410218,RoadNode
1258959260,50.0569105,20.1431789,RoadNode
1258959272,50.0703953,20.1421803,RoadNode
1258959304,50.0646305,20.1345365,RoadNode
1258959314,50.0689968,20.1425552,RoadNode
1259467064,50.0153856,19.8684693,RoadNode
1261440593,50.0839985,20.044623,RoadNode
1264455179,49.9911374,19.9478828,RoadNode
1264455191,49.9900467,19.9486303,RoadNode
1264455198,49.9880257,19.9456621,RoadNode
1264455251,49.9965003,19.9652234,RoadNode
1264455279,49.9913265,19.9486714,RoadNode
1267839993,49.9885253,19.9594189,RoadNode
1267840043,49.9863192,19.9586765,RoadNode
1267928864,49.9846362,19.8981202,RoadNode
1267929020,49.9832085,19.9112345,RoadNode
1267929163,49.9832966,19.9124239,RoadNode
1267929481,49.9832661,19.9122318,RoadNode
1269977212,49.9842306,19.8919916,RoadNode
1271926775,50.0742464,20.0500016,RoadNode
1271926777,50.07454,20.0510955,RoadNode
1271926778,50.0744832,20.0533977,RoadNode
1273451401,49.9896563,19.8712609,RoadNode
1273451423,49.9867149,19.8784755,RoadNode
1273451428,49.9848755,19.8671379,RoadNode
1273451524,49.9899702,19.8601247,RoadNode
1273451591,49.9858775,19.9016796,RoadNode
1273451594,49.9901714,19.8669597,RoadNode
1273451735,49.9893174,19.8739294,RoadNode
1273451833,49.9956938,19.8524751,RoadNode
1273451919,49.9900458,19.8597134,RoadNode
1273452005,49.9955553,19.8527195,RoadNode
1273452224,49.9865619,19.8675492,RoadNode
1273452261,49.9883982,19.8686042,RoadNode
1273452296,49.9900966,19.861269,RoadNode
1273452397,49.9868789,19.8818087,RoadNode
1273473806,49.9850178,19.8890754,RoadNode
1273473810,49.9848687,19.8835539,RoadNode
1273473849,49.9856858,19.8784553,RoadNode
1273473964,49.9856074,19.8771692,RoadNode
1276693263,50.0872357,19.9117019,RoadNode
1276693281,50.0890713,19.9122613,RoadNode
1276996690,50.0421327,19.9611759,RoadNode
1277330559,50.0686706,20.049701,RoadNode
1277359485,50.0697075,20.043962,RoadNode
1280044782,50.0678209,20.0480613,RoadNode
1280044793,50.0692049,20.0466451,RoadNode
1280044797,50.0690657,20.0475148,RoadNode
1280044805,50.068552,20.0452875,RoadNode
1288836863,50.0706511,19.97885,RoadNode
1288836874,50.0709558,19.9779966,RoadNode
1289593928,50.0428793,19.9744336,RoadNode
1289593996,50.0460151,19.9752977,RoadNode
1289594004,50.0461359,19.9756455,RoadNode
1289594029,50.0438998,19.9691787,RoadNode
1289597429,50.040532,19.9776301,RoadNode
1289597444,50.0407497,19.9853356,RoadNode
1289597467,50.0405808,19.9832674,RoadNode
1297072634,50.0717851,19.9757419,RoadNode
1297072636,50.0718672,19.9770708,RoadNode
1297072646,50.0720028,19.9759039,RoadNode
1297072653,50.071624,19.9745223,RoadNode
1297072667,50.0720517,19.9748052,RoadNode
1297072731,50.0714119,19.9768906,RoadNode
1297072733,50.0716065,19.975612,RoadNode
1300499944,50.0408073,19.9269382,RoadNode
1301681115,50.083101,19.9344734,RoadNode
1303258472,50.0461235,19.9249933,RoadNode
1305162484,50.0592896,19.9239443,RoadNode
1305162491,50.059151,19.9239329,RoadNode
1305810457,50.0607884,19.9216226,RoadNode
1308904180,50.090457,19.8388961,RoadNode
1314876874,50.0586232,19.9534986,RoadNode
1314876876,50.0588104,19.9505601,RoadNode
1314890028,50.0654116,19.9545545,RoadNode
1314890030,50.0653347,19.9546864,RoadNode
1317839351,50.0698342,19.9155486,RoadNode
1325509076,50.0274736,19.9298829,RoadNode
1325509094,50.0270282,19.9309063,RoadNode
1326762434,50.064794,19.9478171,RoadNode
1326779343,50.0901783,19.9410469,RoadNode
1326818844,50.0809913,19.9562969,RoadNode
1329920082,50.0057429,20.0416919,RoadNode
1330681323,50.0897074,19.8926071,RoadNode
1332371844,50.0446294,19.9709259,RoadNode
1332572391,50.0443424,19.9716058,RoadNode
1333798065,50.0844266,19.9419573,RoadNode
1334029635,50.093824,19.9847887,RoadNode
1334029639,50.0927257,19.9864216,RoadNode
1337352901,50.0736007,19.9795519,RoadNode
1337363645,50.0722277,19.9760581,RoadNode
1338131445,50.051195,19.9484311,RoadNode
1349075739,50.0229536,19.8475445,RoadNode
1349075750,50.026314,19.8552976,RoadNode
1349075757,50.0259563,19.851673,RoadNode
1349075761,50.0254702,19.853183,RoadNode
1349076927,50.0229076,19.842468,RoadNode
1349076932,50.0295361,19.8454747,RoadNode
1349076934,50.0269802,19.8448993,RoadNode
1349076939,50.0231095,19.8441551,RoadNode
1349076941,50.0247439,19.8474059,RoadNode
1349077468,50.0199033,19.8436962,RoadNode
1349077984,50.0195514,19.8416458,RoadNode
1349077986,50.0203052,19.8429003,RoadNode
1349077987,50.0205731,19.8424044,RoadNode
1349077988,50.0210588,19.8438373,RoadNode
1349078533,50.0290729,19.8300909,RoadNode
1349084349,50.0144291,19.8146769,RoadNode
1349084364,50.0165612,19.8051099,RoadNode
1349084402,50.0153189,19.8187204,RoadNode
1349084567,50.0158893,19.8096378,RoadNode
1349087443,50.0122627,19.8093398,RoadNode
1349087451,50.0094365,19.823028,RoadNode
1349087467,50.0115944,19.8232635,RoadNode
1349087469,50.0124736,19.8207855,RoadNode
1349087470,50.0118216,19.8208685,RoadNode
1349087495,50.0143547,19.8147681,RoadNode
1349087507,50.0132504,19.8176911,RoadNode
1349088465,50.0077029,19.806543,RoadNode
1349538249,50.0090476,19.8413168,RoadNode
1349538254,50.0081939,19.8391565,RoadNode
1349546604,49.9952254,19.8517808,RoadNode
1349546608,49.9954173,19.8520358,RoadNode
1349546650,49.9988716,19.8398305,RoadNode
1349546668,49.9997591,19.8236214,RoadNode
1349546671,49.9961633,19.8532903,RoadNode
1349549435,49.9923625,19.8534004,RoadNode
1349549442,49.9926824,19.8531861,RoadNode
1349549448,49.9894012,19.8554399,RoadNode
1349549454,49.995403,19.8524047,RoadNode
1349551619,49.9872209,19.8617834,RoadNode
1349551625,49.9882962,19.856203,RoadNode
1349551629,49.9884811,19.8600008,RoadNode
1349553533,50.0047613,19.864898,RoadNode
1349553538,50.0039706,19.8687045,RoadNode
1349556852,50.0080152,19.8634374,RoadNode
1349556865,50.010206,19.8647545,RoadNode
1349556872,50.008951,19.863912,RoadNode
1349564376,50.0102931,19.8837273,RoadNode
1349564379,50.0139923,19.8646048,RoadNode
1349564381,50.0102789,19.8822186,RoadNode
1349564397,50.01438,19.868693,RoadNode
1349564404,50.01177,19.8688434,RoadNode
1349565614,50.0151568,19.8659935,RoadNode
1349565615,50.0164357,19.8657907,RoadNode
1349569214,50.0180426,19.8717027,RoadNode
1349572343,50.0238204,19.8757946,RoadNode
1349572356,50.019428,19.8730885,RoadNode
1349572358,50.020993,19.8746312,RoadNode
1351021649,50.0895247,19.9032297,RoadNode
1351117867,50.0115484,19.9441354,RoadNode
1351117868,50.0117721,19.9440315,RoadNode
1351117871,50.0125691,19.9420875,RoadNode
1351117876,50.0127511,19.9415627,RoadNode
1351117877,50.0127589,19.9417591,RoadNode
1351117878,50.0128006,19.9418144,RoadNode
1351117879,50.012801,19.9414881,RoadNode
1351117880,50.0128652,19.9414694,RoadNode
1351117883,50.0129373,19.9417803,RoadNode
1351117884,50.0129672,19.9416028,RoadNode
1351117889,50.0132371,19.9417846,RoadNode
1351281131,50.0643015,20.0816333,RoadNode
1352888907,50.0562407,19.9712421,RoadNode
1352888932,50.0570876,19.9713127,RoadNode
1358198435,50.0893408,19.884962,RoadNode
1360217760,50.0406621,19.9422628,RoadNode
1360311994,50.0435958,19.9615991,RoadNode
1360316305,50.0496825,19.9590329,RoadNode
1360359875,50.0428838,19.9565113,RoadNode
1361389061,50.0483834,19.8989331,RoadNode
1361472885,50.0126711,19.9088251,RoadNode
1361473005,50.0050836,19.889718,RoadNode
1361473018,50.0069515,19.8914939,RoadNode
1362758982,50.1106658,19.8930292,RoadNode
1362797096,50.0675668,19.9672281,RoadNode
1366383768,50.0932475,19.9244943,RoadNode
1366383771,50.0929118,19.9278892,RoadNode
1366383774,50.0921234,19.9292013,RoadNode
1366383801,50.0932607,19.9244899,RoadNode
1366383805,50.0936086,19.9269907,RoadNode
1366383814,50.0931071,19.9235002,RoadNode
1369676238,50.014353,19.9500508,RoadNode
1371310297,50.0260517,19.9298628,RoadNode
1371310302,50.0261746,19.9299922,RoadNode
1371310309,50.0264246,19.9294178,RoadNode
1371310316,50.0259449,19.9297469,RoadNode
1371310317,50.0262407,19.9294349,RoadNode
1372035872,50.0682386,19.9289303,RoadNode
1372244282,50.0258799,19.9299022,RoadNode
1372414691,50.0260439,19.9294715,RoadNode
1378102748,50.0702251,19.9764057,RoadNode
1378102759,50.0712675,19.9767852,RoadNode
1378102768,50.0721489,19.9771621,RoadNode
1378102789,50.0728228,19.9756555,RoadNode
1378817110,50.0210062,19.9135681,RoadNode
1381088185,50.0678312,20.0077171,RoadNode
1382415699,50.0726455,20.01445,RoadNode
1382415702,50.0726646,20.0127812,RoadNode
1382415728,50.0730429,20.013174,RoadNode
1382415747,50.0731978,20.0133406,RoadNode
1382415828,50.1056586,20.0391001,RoadNode
1383545277,50.0745088,20.1350414,RoadNode
1383545284,50.0750173,20.1392976,RoadNode
1383545676,50.0850266,20.1496897,RoadNode
